ID,kidon,phylum,class,order,family,genus,s2003,s2005,s2006,s2007,s2015,s2017,s2019,s2021,s2023,s2050,s3013,s3016,s3017,s3029,s3037,s4001,s4005,s4007,s4016,s4018,s4028,s4029,s4032,s5001,s5010,s5011,s5014,s5026,s5030,s6010,s6011,s6016,s6017,s7005,s7006,s7011,s7012,s7014,s7022,s7025,s7033,s7039,s7041,s7064,s7065,s7067,s7071,s2002,s2004,s2008,s2014,s2033,s2047,s2051,s3009,s3012,s3018,s3020,s3021,s3025,s3026,s3039,s3041,s4023,s4030,s4033,s4034,s5007,s5009,s5012,s5020,s5022,s5028,s5032,s6001,s6006,s6013,s6022,s6025,s7002,s7010,s7013,s7015,s7036,s7038,s7042,s7046,s7047,s7048,s7049,s7050,s7056,s7057,s7058,s2009,s2012,s2013,s2024,s2027,s2037,s2041,s2042,s2044,s2045,s2048,s2049,s3002,s3007,s3010,s3040,s4003,s4010,s4012,s4013,s4014,s4015,s4019,s4022,s5004,s5017,s5018,s5019,s5021,s5024,s5025,s5034,s6008,s6009,s6012,s6018,s6019,s6020,s6026,s6031,s6032,s6033,s7019,s7052,s7068,s7070
s__Streptococcus_thermophilus,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,0.3133626,0,0.1022631,0,0,0,0.5994202,0.000401017,0.00163,0,0,0,0,0,0,0,0,0,0.0953037,0,0.00113028,0,0.3592452,0,0,0,0,0,0,0,0,0.01098,0,0,0.07284,0,0.02373,0,0.00377291,0,0.3666901,0,0,0.00283,0,0,0,0,0,0,0,0,0,0,0,0.0259812,0,0.0283705,0,0,0.00210095,0,0,0,0.2409188,0,0,0,0,0.00737651,0,0.00790147,0,0,3.5944721,0,0.04822,0.00095,0,0.00432,0.00346022,0.23556,0,0.0685118,0,0.1497947,0,0,0.215788,0,0,0.00100011,0,0.0017403,0.2818299,0,0,0,0,0.05507,0,0,0,0,3.859792,0,0,0,0,0.361653,0,0,0,0,0.08886,0,0,0,0,0,0,0,0,0,0.4723659,1.9501726,0,2.6597181,0.1045609,0.1441589,0.045263,0,0,0.0209656,0,0,0,0,0,0
s__Parasutterella_excrementihominis,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Parasutterella,0.0237917,0.4307394,0.005209,0,0,0.00153002,0.00113,0,0.00361001,0,0.0131576,0,0,0,0.3186333,0.00027,0.3762899,0,0.00925036,0.4162088,0,0.4068306,0,0.3217046,0,0.32208,0,0,6.00E-04,0.000916516,0,0.00071,1.8114692,0.32266,0.2539901,0.00187,0.07543,0.4587883,0,0,0.02238,0,0,0.00368,0,0.0094,0.01217,0.1600584,0,0,0.03579,0.0186103,0.06583,0.3963499,0,0.1104651,0,0.4773576,0.3712443,0,0.0418889,0,0.06284,0,0,0.5373201,0,0.00829,0,0.0752985,0,0,0.1512422,0,0.0186002,0.5911087,0,0.55224,0,0.10836,0.3052397,0,0,0,0.03217,0.5258522,0,0.08202,0.0110309,0,0.0399785,0,1.4171052,0.00223038,0.02661,0.1535305,0.3439001,0.14785,0.13981,0.00569,0.0946237,0.6473466,0.00128,0,0,1.0048498,0.6265198,0.1188777,0.0671436,0,0,0.1312137,0.1223812,0,0.00834,0.0100903,0,0.0509305,0,0,0,0.0170915,0.0975622,0,0.00290055,0.127123,0.04634,0,0.015093,0,0.00309225,0,0,0.1026443,0.03803,0.09079,0.0296003,0.00866026,0.00755,0
s__Fusobacterium_mortiferum,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,0,0,0.2205747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2724844,0,0,0,0,0,0,0,0,0,0,0.08813,0,0,0,0,0,0,0,0,0,0,0.00823048,0,0,0,0,0.00220032,0,0,0,0,0,0,0,0,0,0.0813674,0,0,0,0,0,0,0.7946545,0,0,0,0,0,0,0,0,0.000460158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1613496,0,0,0,0,0,1.2186695,0,0,0,0,0,0,0,0
s__Burkholderiales_bacterium_1_1_47,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiales_noname,g__Burkholderiales_noname,0.00737053,0.6901651,0.00257941,0,0,0,0.00082,0,0.01053,0,0.00496809,0.0903913,0,0,0.5395119,0,0.3395299,0,0.0127005,0.2932701,0,0.1511277,0,0.9780571,0,0.25705,0,0,0.00387,0.00211504,0,0,0.1879224,0.2529,0.1975601,0,0.2902801,0.2504909,0,0,0.05421,0,0.00973,0.02762,0,0.11742,0.01286,0.2354523,0,0,0.00676,0.00351005,0.2315901,0.7206799,0,0.2296305,0.000239021,0.2876046,0.193013,0,0.1735683,0,0.05371,0,0,0.25835,0,0.00184,0,0.0879869,0,0,0.0471063,0.0313718,0.00294003,0.9878849,0,0.58939,0,0.05809,0.2815882,0,0,0,0.24835,0.5388093,0,0.35227,0.0708259,0,0.0127627,0,0.7814184,0.00495084,0.02715,0.1554207,0.4723601,0.06275,0.05654,0.02584,0.0473678,1.1170014,0.01353,0,0.00169201,0.8699998,0.2525099,0.1030112,0.0431287,0,0,0.0785522,0.0893182,0,0.01545,0.00569014,0.00312044,0.0970409,0,0,0,0.011431,0.0736416,0,0.00177256,0.3958916,0.06139,0,0.0164733,0,0.00278203,0,0,0.0798957,0.03564,0.05102,0.0322003,0.00207006,0.00252,0.0115906
s__Veillonella_parvula,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Veillonella,0,0,0.0219701,0.019,0.00036,0.0255403,0,0.3926757,0.1509604,0,0,0,0.2399934,0.2052194,0,0.01233,0.3671699,0.00221028,0.00582022,2.6394708,0.0218353,0,1.0040325,0.00700184,0.0132765,0.01899,0.0243285,0.2938074,0.00101,0.00545881,0.138859,0,0,0.00249,0,0.00369,0.2901101,0.0453738,0.5158974,0,0.00117,0,0.00129,0.01162,0.0386656,0,0,0.00535028,0.1274742,0,0.00745,0.00419006,0.3023001,0.15519,0.0259651,0.1984591,0.2719233,0.0253404,0.00528858,0.00168013,0.1484269,0.3420328,0,0.2163042,0.00941738,0,2.5742513,0,0,0.197522,0,0.000360067,0.040584,0,0,0.0212925,0,0.03243,0.0692643,0.0803,0.1132173,0.03025,0,0.00351317,0,0.8685584,0.00186007,0.00103,0.000300025,0,0,0,0.1266814,0.0139924,0.01799,0,0.04786,0,0,0.05356,0.00245287,0.00599006,0,0,0.00188223,1.1965998,0,0.000373925,0.380437,0,0.00578818,0.0222606,0.00211019,0,0,0,0.0150221,0.00548005,0.00817,0.2169954,0.0875747,0.00779067,0,0,0.0322988,0.000880159,0.0399,0.00383003,0,0,0.00505368,0,0.2176451,0.0401983,0,0,0.203572,0,0,0.0287314
s__Subdoligranulum_sp_4_3_54A2FAA,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Subdoligranulum,0,0,0,0,0.7899401,0,0.1711601,0,0,0,0.1479655,0.135822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17488,0,0,0,0,0,0,0,0,0.20538,0,0,0,0,0,0,0.2566734,0,0,0,0,0,0,0,0.1541771,0,0,0.1154876,0,0,0,0,0,0,0,0,0,0.3110774,0,2.2580963,0,0,0.1512488,0,0.3502407,0,0,0,0.15598,0.5371847,0,0.7208034,0.3442905,0,0,0.4014661,0,0,0.1220015,0,0,0,0.76276,0,0,0,0,0,0,0,0,0.5958196,0,0,0,0,0,0,0.370334,0,0,0,0.458108,0,0,0,0,0,0,0,0.1676443,0.2363953,0,0,0,0,0.6476444,0.2864273,0,0.1795609,0,0,0,0,0.49435,0,0.8189447,0,0.2946243
s__Megamonas_rupellensis,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Megamonas,0,0,0.1114767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7612237,0,0,0.06831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02492,0,0,0,0,0,0,0,0.03407,6.5179799,0,0,0.00165002,0,0,0,0,0,0.00763344,0.0156998,0,0,0.1640786,0,0,0,0,0.00294659,0.0026209,0,0,0.0103806,0.2167625,0.0016902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1838373,0,0,0,0.00414071,0,0,0,0,0,0,0,0,0,0.4497684,0,0,0,0,0,0.00690082,0.5573525,0,0.0790073,0.2786344,0,0,0,0,0,0,0,0,0,0,0,0.115961,0,0.0213701,0,0,0,0.08295,0,0,0,0,0,0.000140004,0,0
s__Bacteroides_sp_4_3_47FAA,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,0,0,0,0,0,0,0,0,0,0,1.5918291,0,0,0,0,12.1505427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Lachnospiraceae_bacterium_2_1_58FAA,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospiraceae_noname,0,0,0,0,0.22447,0,0.08506,0.0119704,0,0.0153901,0,0.000490007,0,0.0301259,0,0.01175,0.2149,0.055737,0.00903035,0.0179475,0.3585277,0,0.5649639,0,0,0.00023,0,0.00167004,0.05368,0.00452215,0.00261017,0,0.00205013,0.00294,0.01358,0.01467,0.00025,0,0.00378357,0.0198012,0.00248,0,0.05143,0,0,0.08155,0,0.00205011,0.0195152,0,0,0.00242003,0.00026,0,0,0.5271841,0,0.0213203,0,0,0,0,0,0.1075421,0,0,0.025414,0.00068,0.2060063,0,0.0586502,0,0,0.0562933,0,0,2.00E-04,0,0,0.0219,0.00238015,0,0,0,0.00975,5.3548022,0.0525221,0,2.0107375,0,0.0342973,0,0.0162102,0.00361062,0,0.00914063,0.00663,0,0,0.03109,0,0,0.00144,0.00894056,0.6809484,0.1755,0,0,0.00286058,0.4412925,0.023183,0.00111003,0,0,0.00239,0.0118103,0.0164523,0.0199202,0.01301,0,0.000470025,0.0093408,0.00317007,0.0157217,0.0583433,0,0.00406,0,0.00456091,0,0,0.6461197,0.4732047,0,0,0.31673,0.0399704,0.00175005,0,0.00893043
s__Adlercreutzia_equolifaciens,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Coriobacteriales,f__Coriobacteriaceae,g__Adlercreutzia,0.0170912,0,0.00059216,0.00823,0.00715,0,0,0,0,0,0.243447,0.1662924,0,0,0.1144507,0.01384,0,0,0.9820279,0.1220473,0.0152837,0,0,0.1846685,0,0.00479,0.0829799,0.0129403,0.03262,0.2549325,0.1030967,0,0,0,0,0,0,0,0,0,0.13535,0.0356732,0,0.3152401,0,0,0.21909,0,0,0.00206,0,0,0.1990401,0.0928,0,0,0.0817453,0.1180819,0.0911318,0.0050904,0.1270673,0,0.1678801,0,0.0369189,0.00924,0,0,0.1691332,0.0408414,0.4079302,0,0.1243229,0.00149009,0,0,0,0.08146,0,0.18127,0,0,0.0746286,0.0790313,0,0,0.0570723,0.09374,0,0.3997777,0.1043823,0.3766325,0,0.522359,0.10301,0,0.1802001,0.2161401,0.07041,0.20364,0.3531317,0.1115811,0,0.0575936,0,0.00056,0.01791,0.00334511,0.0629928,0.0707884,0,0.00753021,0.4876448,0.6551371,0.15991,0.355189,0,0,0,0,0,0,0.2031945,0,0.0949828,0,0.12366,0.2273515,0,0.1594898,0.00797581,0.5318098,0,0.2930176,0.15575,0.08722,0.4826748,0.4065422,0,0.2162405
s__Fusobacterium_varium,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,0,0,0,0,0,0,0.04312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5779644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3063786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Eggerthella_unclassified,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Coriobacteriales,f__Coriobacteriaceae,g__Eggerthella,0,0.0601113,0,0,0.07946,0,0.03976,0.00655662,0.00148,0.00140001,0.1490951,0.0312905,0,0.00775704,0.0175562,0.00301,0.08299,0.9365584,0.1084742,0.00903386,0,0.0537027,0.2542408,0.0387502,0.0197381,0,0.0250171,0.0873922,0.02729,0.0120154,0.0397626,0,0.1091572,0.04109,0.16024,0.01386,0.03962,0.1015785,0,0.3501105,0.03635,0.0486943,0.00809,0.00895,0.000470069,0.23289,0.01036,0.057003,0.3624974,0.02544,0.02861,0.1648823,0.01377,0.00137,0.00512216,0.0788536,0,0.0215503,0.0143359,0.0116809,0.00486219,0.00474295,0,0.0549511,0.0146115,0.00311,0,0.26326,0.4601718,0.00353792,0.0286398,0.2983056,0.0275295,0,0.1272015,0.0544063,0.00305,0,0.062954,0.01589,0.711526,0.04531,0,0.00857774,0.01351,0,0.0188108,0.0208,0.7910459,0.0478945,0.0510709,0.00476054,0.0652007,0.0341558,0,0.0564439,0.01326,0.00347,0.00025,0.03451,0.0108598,0.0138101,0.03868,3.00E-05,0.1342093,0.10159,0.03146,0,0.0131927,0.0203624,0.000828326,0.000980028,0.0941587,0.0853128,0,0.1836146,1.3880979,0.5820754,0.08017,0,0.4447938,0.4138853,0.0148903,0.3459875,0.0545161,0.0226541,0.01568,0,0.0541308,0.1126769,0.00102074,0.0722,0.3875148,0.0372032,0.06089,0.05595,0.0442604,0.1708951,0.01496,0.0629131
s__Coprobacillus_unclassified,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Coprobacillus,0,0,0,0,0.09471,0,0.01761,0.000170432,0.000710002,0.1635915,0.00107729,0.8671527,0.00979422,0,0,0,0.12169,2.1241785,0.0695327,0,0,0.3086656,0.3453746,0,0.00608765,0,0,0,0.00172,0,0,0,0.3603237,0.0076,0,0.03421,0.06029,0,0.0622104,0,0,0,0,0,0.0670898,0.6336099,0.01056,0.2181514,0,0,0.00016,0.0111002,0,0,0.00230801,0.022251,0,0,0,0,0,0,0,0.3563769,0.00028022,0,0.0879837,0,0.00244351,0,0,0,0.0187865,0,0.0257403,0.0233227,0,0,0.0568036,0,0.00937061,0,0,0,0.00217,1.7501242,0.00162006,0,1.0736894,0,0,0.0682477,0.0505505,0,0,0,0,0,0,0.00051,0,0,0.03068,0,1.5330098,0.07154,0,0,0,0.0476857,0.0397496,0,0.00795073,0,0,0.00313008,0.0999042,0.0142701,0.0178,0,0.074014,0.0360631,0,0.5117502,0,0.0271049,0.02564,0.0194401,0.00630126,0.0125008,0,0.01583,0,0,0,0,0,0.4255328,0.3680301,0
s__Enterococcus_faecium,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,0,0,0,0,0,0,0,0.00152386,0,0,0,0,0.1898218,0.8985516,0,0.05107,0,0,0,0,0.000520127,0,0,0.0943148,0,0,0,0,0,0.0102529,1.6169951,0.00235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043,0,0.0938849,0,0,0.7891902,0,0,0,0,1.4212851,3.0854864,0,0.00851036,0,0.2162175,0,0.00943,0,0,0,0,0,0,0.0758698,0,0,0,0,0,0,0,0,0,0,0,0,0.069208,0,0.06243,0.1786898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377004,0,0,0,1.9111296,0,0,0,0.025203,0,0,0,0,0,0,0.0151622,0,0.01798,0,0,0.00179015,0,0,0,0,0,1.6718614,0,0,0.0134298,0,0,0,0,0,0,0,0,0
s__Acidaminococcus_unclassified,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Acidaminococcaceae,g__Acidaminococcus,0,0,0,0,0,0.0620907,0,0,0,0,0,0,0,0,0,0,0.09701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5066395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1159209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1641708,0
s__Clostridium_bolteae,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,0,0.0046801,0.0396647,0,0.22816,0,0.10407,0.00340864,0,0,0.00449743,0.1582723,0.0268716,0,0,0,0.9002098,0.173972,0.3204224,0,0.1205995,0.1626682,1.1737196,0.00443116,0.0134946,0,0.012978,0,0.03161,0.00610339,0.0262217,0.01778,0.379455,0,0,0.02232,0.8280203,0.0702459,0,0.1343379,0.00175,0.00411037,0.00752,0,0.123268,0.2338,0.00101,0.0549929,0,0.01917,0,0,0.00833,0,0.00114388,0.0235811,0,0,0.00315086,0.00564045,0,0,0,0.7030737,0.00643504,0.00071,1.5763057,0.00136,0.00788133,0.00354794,0.0105936,0.0795248,0.0168858,0.0128607,0.0785909,0.0290434,0,0,0.00364023,0,0.1899423,0.1261,0.00425049,0.0025523,0.01076,0,0.00300012,0,0.00898075,0.0735269,0.028186,0.00559063,0,0.0132823,0,0.00609042,0.00497,0,0,0.00164,0.000264625,0.00120001,0.07885,0.00717045,0.8231371,0.016,0.003,0,0.034707,0,0.0598617,0,0,0.00424861,0.00017,0.0997025,0.2626775,0.00795007,0.29874,0,0.0236313,0.0825871,0.00138003,0.8819551,0,0.0237343,0.00919,0.000820006,0.00272054,0.000570035,0.00309225,0.00488,0.0236427,0,0.00058,0.01273,0.0378904,0.0148704,0.4387501,0.00181009
s__Eubacterium_ramulus,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,0.0787757,0.0998922,0.00425552,0,0.12169,0.0118701,0,0.087151,0,0,0.0457274,0.1790326,0,0.0455467,0.0388038,0.04904,0,0,0.6438749,0.0304567,0.0554836,0,0,0.2224985,0.0133284,0,0.0313809,0.0120303,0.07822,0.0597347,0.0403926,0.158,0.0719147,0.01416,0.10359,0.00785,0,0,0,0.2533248,0.1827,0.157714,0.15929,0.10119,0,0,0.00765,0.00593031,0.0690886,0.05955,0.03692,0.0931913,0.1385801,0.02155,0,0.0692532,0.1182013,0.0818713,0.105954,0.0670153,0.0606974,0.00163101,0.09522,0,0.0456057,0.00086,0,0.13159,0.4207451,0.0398592,1.3898378,0.0505594,0,0.0435225,0.339634,0.0450252,0.00357,0.0202,0,0.01139,0,0,0.7792502,0.00448404,0,0,0.025101,0.03042,0,0.0862181,0.0112724,0.0505357,0.0194102,0.0314054,0.01545,0,0.00879,0.05047,0.03696,0.15771,0.0799574,0.5028951,0,0.062934,0,0.08395,0.0995,0.00363818,0.0281557,0.1689101,0.1238146,0.0206106,0.0753869,0,0.04796,0.0706318,0,0.0619106,0.03072,0.0330969,0,0.1230205,0.2166448,0,0.169843,0,0.00328,0.1322509,0,0.0782048,0.1276931,0.01619,0.155648,0.000761293,0.05375,0.36242,0.0204102,0.2756683,0.2668201,0.0265713
s__Collinsella_tanakaei,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Coriobacteriales,f__Coriobacteriaceae,g__Collinsella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2303388,0,0,0.2255457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.291164,0,0,0.1452064,0,0,0,0,0,0,0,0.55718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Anaerostipes_hadrus,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Anaerostipes,0.0432431,0.0523311,0.00140513,0.01011,0.21849,0.000540006,0.2206401,0.033505,0.0464501,0,0.0752535,0.000500007,0,0.0152237,0,0.00264,0,1.0892777,0.2815209,0.0160346,0.00303074,0.0099605,0.0612826,0,0.0987944,0.02458,0.00860679,0,0.02451,0.0306882,0,0.02997,0,0.00088,0.00337,0.06318,0.00353,0.1356113,0.00346383,0.0230914,0.09254,0.00369033,0.15029,0.16174,0,0.00098,0,0.1160561,0.3452427,0,0.00048,0.0151002,0,0.15666,0,0.0127106,0.0400725,0.0848113,0.00906759,1.2143563,0.0116152,0,0.00041,0.3848075,0.00169133,0.0172,0.000890139,0.18293,0.1583677,0.0161762,0.1239526,0.0219641,0.000280097,0.00364021,0.1554118,0.0127615,0.01799,0.00268,0.047443,0.09939,0.3383019,0.01511,0.00152018,0.0161546,0,0,0,0.02861,0.1762747,0.0141713,0.00222047,0.00101011,0.0612207,0.0112819,0.01659,0,0.00303,0.01319,0.00909,0.02266,0.0215364,0.1044611,0.00349,0.3501721,0.2339778,0.4516199,0.01183,0.00774125,0.0526907,0.0440352,0,0.0124904,0.0136413,0.0406223,0.2868201,0.000630016,0.0608487,0.00311003,0.00328,0,0.0467025,1.3006311,0.0551112,0,0.00922534,0.00264048,0,0.0169501,0.0268054,0.2254838,0.106948,0.00098,0,0.0213462,0.04814,0.18469,0.0400604,0.5417263,0.04295,0.0328116
s__Streptococcus_parasanguinis,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,0.0083806,0.00488011,0.0205851,0.02176,0.00346,0.1798519,0.00169,0.274115,0.00606002,0.0362803,0.00810583,0.00260004,0.0250708,0.00937482,0.0420149,0.04386,0.03616,0.0207526,0.0440917,0.1883691,0.00958234,0.0659033,0.1368058,0.00601158,0,0.0019,0.0284389,0.1343734,0,0.0237992,0.0100207,0.05089,0.0347123,0.02821,0,0,0,0.0342829,0.533856,0.016851,0.01441,0.0128411,0.10882,0.10699,0.000850124,0.00544,0.05274,0.1297368,0.022336,0.00403,0,0.0263804,0.00166,0.01206,0.1313034,0,0,0.00920015,0.0328662,0.0268121,0.8305046,0.2931024,0,0.0144303,0.4462197,0.00027,0.1167382,0.00592,0.000330475,0.6620716,0.0159855,0.0664024,0.5411368,0,0.00748009,0.00105012,0,0.02314,0.0979462,0.02238,0.170131,0.05622,0.2464785,0.2075372,0.04293,0.1232482,0.0100104,0.01157,0.00883074,0.0114611,0.00014003,0,2.0115015,0.199624,0.01546,0.0043403,0.01475,0,0,0.07356,0,0.0356704,0,0.0612339,0.0851911,0.05081,0,0,0.0672836,0.0236428,0,0.0177705,0.00248023,0.000721461,0.01319,0,0.4111486,0.00784007,0,0.152732,0.00731039,0.0311327,0.0146803,0.00241872,0.00680822,0.4055233,0.03369,0.0722305,0,0,0.00506369,0,0.2831227,0,0,0,0.297753,0,0.02209,0.0456022
s__Megasphaera_micronuciformis,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Megasphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011097,0,0,0.0794734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7242408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143003,0,0,5.6045938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1305977,0,0,0,0,0,0,0.00800009,0,0,0,0,0,0,0,0,0,0.01641,0,0,0.00713,0,0,0,0,0,0,0,0,0,0,0.0757508,0,0,0.000230048,0.000150008,0,0,0,0,0,0.01835,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Coprobacter_fastidiosus,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Coprobacter,0,0,0.0364429,0,0,0,0.00719,0,0,0,0,0,0,0,0,0.00308,0,0,0.1232648,0,0.0590044,0,0,0.7235502,0,0,0,0,0.14174,0.0157218,0,0,0,0,0,0,0,0,0,0,0.07607,0,0.00427,0,0,0,0.35033,0,0,0,0,0,0.00314,0,0,0.1228756,0,0,0,0,0,0,0.08176,0,0.0136907,0,0,0,0,0,0,0,0,0,0,0,0,0.08684,0,0,0,0,0,0.0234712,0,0,0.2063883,0.01996,0,0,0.0507308,0,0.0693107,0,0,0,0,0.00776,0.00594,0,0,0.1669417,0,0.0254216,0,0.04806,0.2726199,0.4126914,0,0.4769167,0,0,0,0,0.0932,0,1.100887,0,0,0,0,0.0547847,0.0117403,0,0,0,0,0.0527004,0,0,0.0711719,0.02,0,3.2180846,0,0.17128,0,0.9385082,0,0
s__Lachnospiraceae_bacterium_2_1_46FAA,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospiraceae_noname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7352577,0,0,0,0,0,0,0,0.00035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435327,0,0,0,0,0,0,0,0,0,1.5865122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225845,0,0,0,0,0,0,0,0,0,0,0
